img category_id x1 y1 x2 y2
/Users/sagban/food-prep/Dataset/1/1268.jpg 1 67.0 114.0 140.0 203.0
/Users/sagban/food-prep/Dataset/4/1268.jpg 4 136.0 61.0 219.0 167.0
/Users/sagban/food-prep/Dataset/1/127.jpg 1 26.0 17.0 202.0 206.0
/Users/sagban/food-prep/Dataset/3/1272.jpg 3 3.0 57.0 215.0 191.0
/Users/sagban/food-prep/Dataset/4/1273.jpg 4 0.0 0.0 224.0 224.0
/Users/sagban/food-prep/Dataset/1/1274.jpg 1 74.0 0.0 164.0 27.0
/Users/sagban/food-prep/Dataset/1/1275.jpg 1 139.0 96.0 208.0 180.0
/Users/sagban/food-prep/Dataset/3/1276.jpg 3 17.0 48.0 210.0 179.0
/Users/sagban/food-prep/Dataset/3/1277.jpg 3 20.0 3.0 199.0 221.0
/Users/sagban/food-prep/Dataset/4/1278.jpg 4 45.0 40.0 182.0 179.0
/Users/sagban/food-prep/Dataset/1/1279.jpg 1 27.0 17.0 191.0 221.0
/Users/sagban/food-prep/Dataset/4/1282.jpg 4 0.0 0.0 224.0 224.0
/Users/sagban/food-prep/Dataset/2/1283.jpg 2 0.0 47.0 222.0 198.0
/Users/sagban/food-prep/Dataset/2/1285.jpg 2 132.0 0.0 224.0 59.0
/Users/sagban/food-prep/Dataset/3/1285.jpg 3 10.0 63.0 224.0 206.0
/Users/sagban/food-prep/Dataset/1/1286.jpg 1 77.0 50.0 211.0 205.0
/Users/sagban/food-prep/Dataset/1/129.jpg 1 0.0 131.0 36.0 200.0
/Users/sagban/food-prep/Dataset/3/1291.jpg 3 43.0 50.0 182.0 181.0
/Users/sagban/food-prep/Dataset/1/1293.jpg 1 94.0 122.0 164.0 211.0
/Users/sagban/food-prep/Dataset/1/1294.jpg 1 0.0 83.0 97.0 207.0
/Users/sagban/food-prep/Dataset/3/1294.jpg 3 143.0 102.0 224.0 182.0
/Users/sagban/food-prep/Dataset/3/1295.jpg 3 9.0 87.0 209.0 181.0
/Users/sagban/food-prep/Dataset/2/1297.jpg 2 122.0 0.0 224.0 91.0
/Users/sagban/food-prep/Dataset/3/1297.jpg 3 94.0 73.0 196.0 138.0
/Users/sagban/food-prep/Dataset/4/1297.jpg 4 15.0 14.0 120.0 81.0
/Users/sagban/food-prep/Dataset/1/1298.jpg 1 58.0 127.0 126.0 224.0
/Users/sagban/food-prep/Dataset/1/1299.jpg 1 68.0 56.0 192.0 165.0
/Users/sagban/food-prep/Dataset/3/1299.jpg 3 32.0 45.0 113.0 122.0
/Users/sagban/food-prep/Dataset/4/13.jpg 4 74.0 23.0 174.0 206.0
/Users/sagban/food-prep/Dataset/2/130.jpg 2 0.0 39.0 109.0 114.0
/Users/sagban/food-prep/Dataset/4/130.jpg 4 83.0 126.0 177.0 207.0
/Users/sagban/food-prep/Dataset/4/130.jpg 4 147.0 34.0 217.0 82.0
/Users/sagban/food-prep/Dataset/4/130.jpg 4 153.0 84.0 224.0 152.0
/Users/sagban/food-prep/Dataset/4/1300.jpg 4 24.0 11.0 201.0 213.0
/Users/sagban/food-prep/Dataset/1/1303.jpg 1 91.0 90.0 154.0 168.0
/Users/sagban/food-prep/Dataset/2/1303.jpg 2 10.0 98.0 41.0 172.0
/Users/sagban/food-prep/Dataset/4/1303.jpg 4 152.0 115.0 200.0 170.0
/Users/sagban/food-prep/Dataset/4/1303.jpg 4 148.0 66.0 187.0 109.0
/Users/sagban/food-prep/Dataset/4/1304.jpg 4 67.0 91.0 215.0 189.0
/Users/sagban/food-prep/Dataset/1/1305.jpg 1 20.0 99.0 136.0 172.0
/Users/sagban/food-prep/Dataset/2/1305.jpg 2 130.0 101.0 203.0 161.0
/Users/sagban/food-prep/Dataset/3/1305.jpg 3 73.0 51.0 135.0 95.0
/Users/sagban/food-prep/Dataset/4/1305.jpg 4 138.0 53.0 193.0 96.0
/Users/sagban/food-prep/Dataset/1/1306.jpg 1 139.0 118.0 194.0 193.0
/Users/sagban/food-prep/Dataset/2/1307.jpg 2 45.0 11.0 198.0 69.0
/Users/sagban/food-prep/Dataset/3/1307.jpg 3 23.0 106.0 223.0 179.0
/Users/sagban/food-prep/Dataset/2/1309.jpg 2 12.0 70.0 201.0 190.0
/Users/sagban/food-prep/Dataset/1/131.jpg 1 16.0 97.0 87.0 156.0
/Users/sagban/food-prep/Dataset/1/1310.jpg 1 92.0 30.0 191.0 168.0
/Users/sagban/food-prep/Dataset/3/1310.jpg 3 32.0 42.0 112.0 148.0
/Users/sagban/food-prep/Dataset/4/1312.jpg 4 0.0 0.0 224.0 224.0
/Users/sagban/food-prep/Dataset/1/1313.jpg 1 148.0 15.0 212.0 90.0
/Users/sagban/food-prep/Dataset/2/1314.jpg 2 0.0 0.0 106.0 110.0
/Users/sagban/food-prep/Dataset/4/1314.jpg 4 26.0 68.0 200.0 178.0
/Users/sagban/food-prep/Dataset/1/1317.jpg 1 71.0 169.0 172.0 207.0
/Users/sagban/food-prep/Dataset/3/1317.jpg 3 38.0 50.0 179.0 167.0
/Users/sagban/food-prep/Dataset/1/1318.jpg 1 22.0 97.0 80.0 172.0
/Users/sagban/food-prep/Dataset/4/1319.jpg 4 16.0 29.0 218.0 172.0
/Users/sagban/food-prep/Dataset/1/132.jpg 1 28.0 120.0 92.0 214.0
/Users/sagban/food-prep/Dataset/4/1320.jpg 4 1.0 0.0 224.0 224.0
/Users/sagban/food-prep/Dataset/4/1321.jpg 4 45.0 64.0 158.0 153.0
/Users/sagban/food-prep/Dataset/1/1322.jpg 1 55.0 148.0 204.0 224.0
/Users/sagban/food-prep/Dataset/3/1322.jpg 3 137.0 37.0 185.0 86.0
/Users/sagban/food-prep/Dataset/4/1322.jpg 4 11.0 145.0 61.0 207.0
/Users/sagban/food-prep/Dataset/4/1323.jpg 4 16.0 89.0 220.0 211.0
/Users/sagban/food-prep/Dataset/1/1324.jpg 1 5.0 162.0 59.0 197.0
/Users/sagban/food-prep/Dataset/4/1325.jpg 4 42.0 19.0 201.0 224.0
/Users/sagban/food-prep/Dataset/1/1326.jpg 1 0.0 124.0 55.0 224.0
/Users/sagban/food-prep/Dataset/3/1327.jpg 3 0.0 57.0 224.0 193.0
/Users/sagban/food-prep/Dataset/1/1328.jpg 1 38.0 110.0 99.0 183.0
/Users/sagban/food-prep/Dataset/1/1329.jpg 1 22.0 27.0 103.0 93.0
/Users/sagban/food-prep/Dataset/2/1329.jpg 2 61.0 118.0 136.0 210.0
/Users/sagban/food-prep/Dataset/3/1329.jpg 3 119.0 30.0 198.0 119.0
/Users/sagban/food-prep/Dataset/4/1329.jpg 4 84.0 7.0 148.0 93.0
/Users/sagban/food-prep/Dataset/1/1330.jpg 1 136.0 113.0 197.0 195.0
/Users/sagban/food-prep/Dataset/1/1332.jpg 1 43.0 158.0 155.0 224.0
/Users/sagban/food-prep/Dataset/4/1332.jpg 4 127.0 100.0 224.0 166.0
/Users/sagban/food-prep/Dataset/1/1333.jpg 1 0.0 157.0 224.0 224.0
/Users/sagban/food-prep/Dataset/1/1334.jpg 1 0.0 93.0 92.0 213.0
/Users/sagban/food-prep/Dataset/1/1335.jpg 1 126.0 0.0 224.0 62.0
/Users/sagban/food-prep/Dataset/3/1335.jpg 3 30.0 61.0 204.0 194.0
/Users/sagban/food-prep/Dataset/4/1335.jpg 4 0.0 0.0 86.0 75.0
/Users/sagban/food-prep/Dataset/4/1336.jpg 4 33.0 58.0 201.0 168.0
/Users/sagban/food-prep/Dataset/1/1337.jpg 1 119.0 98.0 198.0 202.0
/Users/sagban/food-prep/Dataset/1/1339.jpg 1 19.0 112.0 93.0 198.0
/Users/sagban/food-prep/Dataset/2/134.jpg 2 0.0 0.0 210.0 191.0
/Users/sagban/food-prep/Dataset/1/1340.jpg 1 105.0 151.0 159.0 224.0
/Users/sagban/food-prep/Dataset/2/1340.jpg 2 124.0 40.0 196.0 149.0
/Users/sagban/food-prep/Dataset/3/1340.jpg 3 160.0 131.0 214.0 201.0
/Users/sagban/food-prep/Dataset/4/1340.jpg 4 63.0 90.0 120.0 161.0
/Users/sagban/food-prep/Dataset/4/1342.jpg 4 45.0 120.0 179.0 183.0
/Users/sagban/food-prep/Dataset/2/1344.jpg 2 33.0 104.0 222.0 213.0
/Users/sagban/food-prep/Dataset/4/1344.jpg 4 25.0 15.0 139.0 96.0
/Users/sagban/food-prep/Dataset/3/1345.jpg 3 49.0 42.0 200.0 188.0
/Users/sagban/food-prep/Dataset/1/1347.jpg 1 27.0 38.0 136.0 81.0
/Users/sagban/food-prep/Dataset/3/1347.jpg 3 0.0 66.0 106.0 129.0
/Users/sagban/food-prep/Dataset/1/1348.jpg 1 42.0 105.0 190.0 224.0
/Users/sagban/food-prep/Dataset/4/1348.jpg 4 151.0 44.0 224.0 120.0
/Users/sagban/food-prep/Dataset/4/1348.jpg 4 83.0 0.0 156.0 69.0
/Users/sagban/food-prep/Dataset/1/135.jpg 1 129.0 136.0 215.0 224.0
/Users/sagban/food-prep/Dataset/4/1351.jpg 4 65.0 4.0 224.0 164.0
/Users/sagban/food-prep/Dataset/4/1354.jpg 4 4.0 52.0 210.0 148.0
/Users/sagban/food-prep/Dataset/3/1355.jpg 3 16.0 0.0 206.0 224.0
/Users/sagban/food-prep/Dataset/2/1356.jpg 2 0.0 142.0 189.0 224.0
/Users/sagban/food-prep/Dataset/3/1356.jpg 3 54.0 53.0 190.0 145.0
/Users/sagban/food-prep/Dataset/4/1356.jpg 4 195.0 108.0 224.0 182.0
/Users/sagban/food-prep/Dataset/1/1359.jpg 1 31.0 102.0 94.0 187.0
/Users/sagban/food-prep/Dataset/4/1361.jpg 4 44.0 55.0 179.0 176.0
/Users/sagban/food-prep/Dataset/1/1362.jpg 1 52.0 144.0 113.0 223.0
/Users/sagban/food-prep/Dataset/1/1364.jpg 1 144.0 85.0 213.0 156.0
/Users/sagban/food-prep/Dataset/2/1364.jpg 2 10.0 99.0 112.0 218.0
/Users/sagban/food-prep/Dataset/3/1364.jpg 3 98.0 15.0 163.0 77.0
/Users/sagban/food-prep/Dataset/1/1365.jpg 1 33.0 28.0 135.0 96.0
/Users/sagban/food-prep/Dataset/2/1366.jpg 2 0.0 21.0 224.0 181.0
/Users/sagban/food-prep/Dataset/1/1367.jpg 1 0.0 76.0 89.0 172.0
/Users/sagban/food-prep/Dataset/1/1368.jpg 1 37.0 30.0 179.0 194.0
/Users/sagban/food-prep/Dataset/3/137.jpg 3 18.0 21.0 215.0 204.0
/Users/sagban/food-prep/Dataset/2/1371.jpg 2 0.0 51.0 172.0 224.0
/Users/sagban/food-prep/Dataset/3/1371.jpg 3 0.0 0.0 45.0 61.0
/Users/sagban/food-prep/Dataset/4/1371.jpg 4 155.0 34.0 224.0 94.0
/Users/sagban/food-prep/Dataset/1/1374.jpg 1 33.0 104.0 97.0 202.0
/Users/sagban/food-prep/Dataset/1/1378.jpg 1 0.0 127.0 65.0 219.0
/Users/sagban/food-prep/Dataset/4/1379.jpg 4 60.0 96.0 223.0 173.0
/Users/sagban/food-prep/Dataset/4/1379.jpg 4 0.0 0.0 69.0 38.0
/Users/sagban/food-prep/Dataset/1/138.jpg 1 121.0 118.0 190.0 216.0
/Users/sagban/food-prep/Dataset/4/1380.jpg 4 43.0 0.0 192.0 180.0
/Users/sagban/food-prep/Dataset/4/1381.jpg 4 0.0 0.0 195.0 183.0
/Users/sagban/food-prep/Dataset/1/1382.jpg 1 35.0 109.0 99.0 184.0
/Users/sagban/food-prep/Dataset/2/1383.jpg 2 102.0 131.0 181.0 224.0
/Users/sagban/food-prep/Dataset/3/1383.jpg 3 64.0 120.0 118.0 179.0
/Users/sagban/food-prep/Dataset/4/1383.jpg 4 113.0 74.0 159.0 127.0
/Users/sagban/food-prep/Dataset/4/1383.jpg 4 157.0 99.0 203.0 163.0
/Users/sagban/food-prep/Dataset/1/1385.jpg 1 96.0 156.0 220.0 224.0
/Users/sagban/food-prep/Dataset/1/1387.jpg 1 13.0 94.0 105.0 220.0
/Users/sagban/food-prep/Dataset/4/1388.jpg 4 67.0 38.0 155.0 162.0
/Users/sagban/food-prep/Dataset/3/1389.jpg 3 87.0 77.0 207.0 169.0
/Users/sagban/food-prep/Dataset/3/1389.jpg 3 59.0 16.0 125.0 48.0
/Users/sagban/food-prep/Dataset/3/139.jpg 3 44.0 30.0 165.0 198.0
/Users/sagban/food-prep/Dataset/2/1390.jpg 2 0.0 17.0 46.0 80.0
/Users/sagban/food-prep/Dataset/4/1390.jpg 4 32.0 74.0 209.0 172.0
/Users/sagban/food-prep/Dataset/4/1391.jpg 4 34.0 15.0 196.0 191.0
/Users/sagban/food-prep/Dataset/3/1392.jpg 3 34.0 57.0 198.0 165.0
/Users/sagban/food-prep/Dataset/1/1393.jpg 1 5.0 53.0 94.0 163.0
/Users/sagban/food-prep/Dataset/3/1394.jpg 3 32.0 30.0 186.0 221.0
/Users/sagban/food-prep/Dataset/4/1395.jpg 4 1.0 0.0 147.0 224.0
/Users/sagban/food-prep/Dataset/1/1396.jpg 1 97.0 159.0 218.0 224.0
/Users/sagban/food-prep/Dataset/1/1397.jpg 1 21.0 17.0 94.0 113.0
/Users/sagban/food-prep/Dataset/3/1398.jpg 3 28.0 100.0 174.0 197.0
/Users/sagban/food-prep/Dataset/1/1399.jpg 1 75.0 116.0 133.0 175.0
/Users/sagban/food-prep/Dataset/2/1399.jpg 2 32.0 124.0 88.0 197.0
/Users/sagban/food-prep/Dataset/4/1399.jpg 4 75.0 36.0 139.0 94.0
/Users/sagban/food-prep/Dataset/4/1399.jpg 4 11.0 52.0 76.0 121.0
/Users/sagban/food-prep/Dataset/4/1399.jpg 4 136.0 51.0 198.0 120.0
/Users/sagban/food-prep/Dataset/3/14.jpg 3 14.0 0.0 206.0 224.0
/Users/sagban/food-prep/Dataset/1/1400.jpg 1 0.0 87.0 65.0 174.0
/Users/sagban/food-prep/Dataset/2/1402.jpg 2 22.0 36.0 198.0 185.0
/Users/sagban/food-prep/Dataset/1/1404.jpg 1 153.0 129.0 224.0 220.0
/Users/sagban/food-prep/Dataset/4/1406.jpg 4 31.0 38.0 197.0 187.0
/Users/sagban/food-prep/Dataset/4/1407.jpg 4 0.0 53.0 195.0 130.0
/Users/sagban/food-prep/Dataset/1/1408.jpg 1 31.0 74.0 112.0 147.0
/Users/sagban/food-prep/Dataset/1/141.jpg 1 0.0 129.0 65.0 217.0
/Users/sagban/food-prep/Dataset/3/1410.jpg 3 41.0 25.0 196.0 204.0
/Users/sagban/food-prep/Dataset/1/1411.jpg 1 10.0 48.0 93.0 145.0
/Users/sagban/food-prep/Dataset/2/1412.jpg 2 1.0 15.0 111.0 145.0
/Users/sagban/food-prep/Dataset/3/1412.jpg 3 45.0 145.0 116.0 216.0
/Users/sagban/food-prep/Dataset/4/1412.jpg 4 111.0 87.0 203.0 181.0
/Users/sagban/food-prep/Dataset/1/1413.jpg 1 98.0 68.0 171.0 122.0
/Users/sagban/food-prep/Dataset/1/1414.jpg 1 49.0 11.0 107.0 59.0
/Users/sagban/food-prep/Dataset/4/1416.jpg 4 24.0 4.0 201.0 224.0
/Users/sagban/food-prep/Dataset/1/1417.jpg 1 113.0 19.0 207.0 123.0
/Users/sagban/food-prep/Dataset/2/1417.jpg 2 77.0 116.0 202.0 216.0
/Users/sagban/food-prep/Dataset/3/1417.jpg 3 35.0 25.0 112.0 94.0
/Users/sagban/food-prep/Dataset/4/1417.jpg 4 12.0 99.0 109.0 186.0
/Users/sagban/food-prep/Dataset/2/1418.jpg 2 155.0 0.0 224.0 87.0
/Users/sagban/food-prep/Dataset/4/1418.jpg 4 32.0 99.0 205.0 169.0
/Users/sagban/food-prep/Dataset/4/1418.jpg 4 0.0 23.0 115.0 76.0
/Users/sagban/food-prep/Dataset/1/1419.jpg 1 15.0 101.0 108.0 208.0
/Users/sagban/food-prep/Dataset/1/142.jpg 1 0.0 38.0 224.0 192.0
/Users/sagban/food-prep/Dataset/2/1421.jpg 2 26.0 36.0 189.0 196.0
/Users/sagban/food-prep/Dataset/4/1421.jpg 4 101.0 20.0 182.0 112.0
/Users/sagban/food-prep/Dataset/4/1423.jpg 4 1.0 8.0 222.0 224.0
/Users/sagban/food-prep/Dataset/1/1425.jpg 1 8.0 127.0 62.0 224.0
/Users/sagban/food-prep/Dataset/1/1426.jpg 1 130.0 23.0 195.0 104.0
/Users/sagban/food-prep/Dataset/2/1426.jpg 2 82.0 131.0 173.0 224.0
/Users/sagban/food-prep/Dataset/4/1426.jpg 4 89.0 43.0 128.0 123.0
/Users/sagban/food-prep/Dataset/3/1427.jpg 3 28.0 36.0 195.0 191.0
/Users/sagban/food-prep/Dataset/4/1428.jpg 4 0.0 0.0 224.0 224.0
/Users/sagban/food-prep/Dataset/1/1429.jpg 1 16.0 0.0 167.0 91.0
/Users/sagban/food-prep/Dataset/1/143.jpg 1 56.0 107.0 125.0 224.0
/Users/sagban/food-prep/Dataset/3/143.jpg 3 83.0 6.0 121.0 59.0
/Users/sagban/food-prep/Dataset/4/143.jpg 4 111.0 115.0 152.0 171.0
/Users/sagban/food-prep/Dataset/4/143.jpg 4 109.0 47.0 147.0 103.0
/Users/sagban/food-prep/Dataset/1/1430.jpg 1 127.0 0.0 198.0 100.0
/Users/sagban/food-prep/Dataset/4/1431.jpg 4 41.0 6.0 221.0 170.0
/Users/sagban/food-prep/Dataset/1/1432.jpg 1 12.0 28.0 107.0 86.0
/Users/sagban/food-prep/Dataset/1/1433.jpg 1 131.0 125.0 196.0 220.0
/Users/sagban/food-prep/Dataset/1/1435.jpg 1 22.0 118.0 95.0 218.0
/Users/sagban/food-prep/Dataset/1/1436.jpg 1 107.0 72.0 162.0 134.0
/Users/sagban/food-prep/Dataset/3/1436.jpg 3 59.0 63.0 105.0 96.0
/Users/sagban/food-prep/Dataset/4/1436.jpg 4 34.0 106.0 92.0 162.0
/Users/sagban/food-prep/Dataset/1/1438.jpg 1 33.0 164.0 122.0 224.0
/Users/sagban/food-prep/Dataset/1/1439.jpg 1 13.0 32.0 122.0 100.0
/Users/sagban/food-prep/Dataset/1/144.jpg 1 24.0 163.0 143.0 222.0
/Users/sagban/food-prep/Dataset/1/1440.jpg 1 130.0 43.0 190.0 91.0
/Users/sagban/food-prep/Dataset/3/1440.jpg 3 145.0 21.0 224.0 83.0
/Users/sagban/food-prep/Dataset/4/1440.jpg 4 19.0 108.0 186.0 194.0
/Users/sagban/food-prep/Dataset/1/1441.jpg 1 0.0 133.0 41.0 204.0
/Users/sagban/food-prep/Dataset/3/1443.jpg 3 0.0 25.0 79.0 158.0
/Users/sagban/food-prep/Dataset/4/1443.jpg 4 111.0 27.0 190.0 199.0
/Users/sagban/food-prep/Dataset/3/1444.jpg 3 31.0 36.0 197.0 199.0
/Users/sagban/food-prep/Dataset/3/1445.jpg 3 6.0 19.0 197.0 219.0
/Users/sagban/food-prep/Dataset/4/1446.jpg 4 40.0 17.0 216.0 223.0
/Users/sagban/food-prep/Dataset/4/1447.jpg 4 26.0 24.0 179.0 196.0
/Users/sagban/food-prep/Dataset/4/1448.jpg 4 22.0 29.0 224.0 186.0
/Users/sagban/food-prep/Dataset/1/1449.jpg 1 141.0 11.0 208.0 94.0
/Users/sagban/food-prep/Dataset/1/145.jpg 1 134.0 49.0 196.0 118.0
/Users/sagban/food-prep/Dataset/4/1451.jpg 4 32.0 0.0 224.0 139.0
/Users/sagban/food-prep/Dataset/1/1453.jpg 1 54.0 115.0 222.0 224.0
/Users/sagban/food-prep/Dataset/1/1454.jpg 1 186.0 120.0 224.0 195.0
/Users/sagban/food-prep/Dataset/4/1455.jpg 4 0.0 1.0 224.0 157.0
/Users/sagban/food-prep/Dataset/1/1456.jpg 1 24.0 11.0 102.0 84.0
/Users/sagban/food-prep/Dataset/3/1457.jpg 3 47.0 44.0 170.0 216.0
/Users/sagban/food-prep/Dataset/3/1458.jpg 3 30.0 72.0 203.0 174.0
/Users/sagban/food-prep/Dataset/1/1460.jpg 1 9.0 47.0 128.0 139.0
/Users/sagban/food-prep/Dataset/2/1460.jpg 2 90.0 2.0 224.0 76.0
/Users/sagban/food-prep/Dataset/4/1460.jpg 4 107.0 98.0 209.0 176.0
/Users/sagban/food-prep/Dataset/1/1462.jpg 1 12.0 120.0 70.0 195.0
/Users/sagban/food-prep/Dataset/4/1464.jpg 4 73.0 23.0 224.0 187.0
/Users/sagban/food-prep/Dataset/1/1465.jpg 1 7.0 20.0 122.0 144.0
/Users/sagban/food-prep/Dataset/2/1465.jpg 2 43.0 127.0 137.0 204.0
/Users/sagban/food-prep/Dataset/3/1465.jpg 3 84.0 4.0 171.0 52.0
/Users/sagban/food-prep/Dataset/4/1465.jpg 4 119.0 28.0 219.0 109.0
/Users/sagban/food-prep/Dataset/2/1466.jpg 2 19.0 1.0 186.0 79.0
/Users/sagban/food-prep/Dataset/4/1466.jpg 4 37.0 91.0 199.0 197.0
/Users/sagban/food-prep/Dataset/1/1467.jpg 1 0.0 0.0 224.0 224.0
/Users/sagban/food-prep/Dataset/4/1468.jpg 4 38.0 16.0 217.0 224.0
/Users/sagban/food-prep/Dataset/1/1469.jpg 1 20.0 30.0 136.0 78.0
/Users/sagban/food-prep/Dataset/3/1469.jpg 3 55.0 93.0 204.0 156.0
/Users/sagban/food-prep/Dataset/4/1469.jpg 4 152.0 4.0 224.0 44.0
/Users/sagban/food-prep/Dataset/1/147.jpg 1 0.0 22.0 95.0 146.0
/Users/sagban/food-prep/Dataset/4/1470.jpg 4 13.0 0.0 169.0 174.0
/Users/sagban/food-prep/Dataset/4/1471.jpg 4 112.0 19.0 224.0 185.0
/Users/sagban/food-prep/Dataset/2/1472.jpg 2 32.0 0.0 153.0 70.0
/Users/sagban/food-prep/Dataset/4/1472.jpg 4 39.0 48.0 197.0 219.0
/Users/sagban/food-prep/Dataset/1/1474.jpg 1 26.0 9.0 89.0 74.0
/Users/sagban/food-prep/Dataset/1/1476.jpg 1 65.0 64.0 147.0 154.0
/Users/sagban/food-prep/Dataset/2/1476.jpg 2 129.0 72.0 202.0 162.0
/Users/sagban/food-prep/Dataset/4/1476.jpg 4 109.0 13.0 157.0 53.0
/Users/sagban/food-prep/Dataset/4/1476.jpg 4 10.0 66.0 54.0 108.0
/Users/sagban/food-prep/Dataset/4/1476.jpg 4 33.0 36.0 76.0 71.0
/Users/sagban/food-prep/Dataset/4/1476.jpg 4 69.0 16.0 110.0 49.0
/Users/sagban/food-prep/Dataset/4/1476.jpg 4 9.0 109.0 57.0 150.0
/Users/sagban/food-prep/Dataset/2/1477.jpg 2 40.0 51.0 160.0 195.0
/Users/sagban/food-prep/Dataset/4/1477.jpg 4 166.0 32.0 223.0 96.0
/Users/sagban/food-prep/Dataset/1/1478.jpg 1 0.0 88.0 48.0 187.0
/Users/sagban/food-prep/Dataset/1/148.jpg 1 18.0 35.0 211.0 176.0
/Users/sagban/food-prep/Dataset/1/1480.jpg 1 41.0 115.0 184.0 215.0
/Users/sagban/food-prep/Dataset/4/1481.jpg 4 22.0 51.0 224.0 199.0
/Users/sagban/food-prep/Dataset/4/1482.jpg 4 43.0 95.0 174.0 181.0
/Users/sagban/food-prep/Dataset/1/1483.jpg 1 3.0 63.0 74.0 142.0
/Users/sagban/food-prep/Dataset/3/1484.jpg 3 27.0 41.0 190.0 195.0
/Users/sagban/food-prep/Dataset/4/1485.jpg 4 43.0 3.0 224.0 203.0
/Users/sagban/food-prep/Dataset/1/1486.jpg 1 10.0 110.0 110.0 224.0
/Users/sagban/food-prep/Dataset/1/1487.jpg 1 24.0 127.0 70.0 204.0
/Users/sagban/food-prep/Dataset/2/1488.jpg 2 71.0 124.0 144.0 224.0
/Users/sagban/food-prep/Dataset/2/1488.jpg 2 132.0 99.0 217.0 194.0
/Users/sagban/food-prep/Dataset/2/1488.jpg 2 45.0 22.0 108.0 130.0
/Users/sagban/food-prep/Dataset/2/1488.jpg 2 147.0 2.0 205.0 98.0
/Users/sagban/food-prep/Dataset/2/1488.jpg 2 91.0 0.0 147.0 60.0
/Users/sagban/food-prep/Dataset/4/1488.jpg 4 109.0 41.0 161.0 114.0
/Users/sagban/food-prep/Dataset/4/149.jpg 4 21.0 40.0 195.0 183.0
/Users/sagban/food-prep/Dataset/1/1490.jpg 1 79.0 120.0 139.0 197.0
/Users/sagban/food-prep/Dataset/2/1494.jpg 2 1.0 29.0 215.0 197.0
/Users/sagban/food-prep/Dataset/4/1495.jpg 4 57.0 2.0 224.0 154.0
/Users/sagban/food-prep/Dataset/1/1498.jpg 1 34.0 44.0 106.0 126.0
/Users/sagban/food-prep/Dataset/4/1499.jpg 4 38.0 1.0 189.0 185.0
/Users/sagban/food-prep/Dataset/3/15.jpg 3 26.0 39.0 181.0 205.0
/Users/sagban/food-prep/Dataset/2/150.jpg 2 92.0 23.0 224.0 122.0
/Users/sagban/food-prep/Dataset/4/150.jpg 4 13.0 108.0 196.0 179.0
/Users/sagban/food-prep/Dataset/1/1500.jpg 1 18.0 116.0 79.0 183.0
/Users/sagban/food-prep/Dataset/1/1501.jpg 1 12.0 34.0 70.0 102.0
/Users/sagban/food-prep/Dataset/1/1502.jpg 1 38.0 49.0 170.0 192.0
/Users/sagban/food-prep/Dataset/1/1503.jpg 1 111.0 51.0 224.0 163.0
/Users/sagban/food-prep/Dataset/2/1503.jpg 2 7.0 27.0 112.0 193.0
/Users/sagban/food-prep/Dataset/3/1505.jpg 3 16.0 31.0 207.0 206.0
/Users/sagban/food-prep/Dataset/1/1506.jpg 1 16.0 137.0 78.0 210.0
/Users/sagban/food-prep/Dataset/1/1507.jpg 1 26.0 108.0 87.0 213.0
/Users/sagban/food-prep/Dataset/3/1508.jpg 3 114.0 2.0 224.0 219.0
/Users/sagban/food-prep/Dataset/1/1509.jpg 1 180.0 127.0 224.0 224.0
/Users/sagban/food-prep/Dataset/1/1509.jpg 1 114.0 37.0 194.0 142.0
/Users/sagban/food-prep/Dataset/2/1509.jpg 2 0.0 27.0 114.0 183.0
/Users/sagban/food-prep/Dataset/1/151.jpg 1 155.0 108.0 217.0 190.0
/Users/sagban/food-prep/Dataset/2/1511.jpg 2 92.0 0.0 214.0 71.0
/Users/sagban/food-prep/Dataset/4/1511.jpg 4 60.0 44.0 162.0 163.0
/Users/sagban/food-prep/Dataset/4/1512.jpg 4 149.0 20.0 224.0 153.0
/Users/sagban/food-prep/Dataset/4/1512.jpg 4 41.0 87.0 109.0 170.0
/Users/sagban/food-prep/Dataset/1/1513.jpg 1 0.0 17.0 224.0 207.0
/Users/sagban/food-prep/Dataset/1/1514.jpg 1 104.0 28.0 160.0 91.0
/Users/sagban/food-prep/Dataset/1/1517.jpg 1 11.0 22.0 79.0 84.0
/Users/sagban/food-prep/Dataset/1/1518.jpg 1 7.0 105.0 78.0 195.0
/Users/sagban/food-prep/Dataset/2/1519.jpg 2 0.0 36.0 147.0 111.0
/Users/sagban/food-prep/Dataset/4/1519.jpg 4 24.0 123.0 151.0 193.0
/Users/sagban/food-prep/Dataset/1/152.jpg 1 1.0 70.0 113.0 216.0
/Users/sagban/food-prep/Dataset/1/1521.jpg 1 16.0 116.0 91.0 209.0
/Users/sagban/food-prep/Dataset/1/1522.jpg 1 52.0 134.0 111.0 223.0
/Users/sagban/food-prep/Dataset/1/1523.jpg 1 71.0 60.0 154.0 154.0
/Users/sagban/food-prep/Dataset/2/1523.jpg 2 149.0 62.0 200.0 163.0
/Users/sagban/food-prep/Dataset/3/1523.jpg 3 106.0 148.0 168.0 216.0
/Users/sagban/food-prep/Dataset/4/1523.jpg 4 22.0 108.0 77.0 164.0
/Users/sagban/food-prep/Dataset/4/1523.jpg 4 62.0 21.0 102.0 62.0
/Users/sagban/food-prep/Dataset/1/1524.jpg 1 31.0 118.0 89.0 215.0
